"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"BEX31",0,0.678491333177875,0.933,0.45,0,"5","BEX3",0.483
"RPL51",0,0.671777054262481,0.99,0.925,0,"5","RPL5",0.0649999999999999
"MGARP1",0,0.651547547934983,0.459,0.112,0,"5","MGARP",0.347
"RPL71",0,0.637792151031761,0.992,0.908,0,"5","RPL7",0.084
"RPL42",0,0.631541549796256,0.985,0.87,0,"5","RPL4",0.115
"WISP21",0,0.62450826600176,0.609,0.146,0,"5","WISP2",0.463
"RPL33",0,0.623488178453099,0.992,0.958,0,"5","RPL3",0.034
"KLHL4",0,0.620244713026198,0.361,0.077,0,"5","KLHL4",0.284
"NPM11",0,0.611315202986837,0.987,0.859,0,"5","NPM1",0.128
"ACSM31",0,0.605712384807414,0.714,0.194,0,"5","ACSM3",0.52
"LDLR",0,0.60217102873673,0.599,0.269,0,"5","LDLR",0.33
"RPL91",0,0.590670867915616,0.993,0.951,0,"5","RPL9",0.042
"RPS3A1",0,0.586059274065783,0.993,0.947,0,"5","RPS3A",0.046
"RPS11",0,0.585409977538976,0.992,0.948,0,"5","RPS11",0.044
"OSR21",0,0.584236892938496,0.548,0.162,0,"5","OSR2",0.386
"RPS51",0,0.571725915578767,0.99,0.906,0,"5","RPS5",0.084
"RPL7A1",0,0.568459331430442,0.993,0.954,0,"5","RPL7A",0.039
"TSHZ21",0,0.567803415952927,0.681,0.259,0,"5","TSHZ2",0.422
"OBSL11",0,0.566815507267404,0.78,0.268,0,"5","OBSL1",0.512
"RPL31",0,0.566644257520951,0.985,0.879,0,"5","RPL31",0.106
"RPL181",0,0.562074680818433,0.993,0.951,0,"5","RPL18",0.042
"AK1",0,0.560883791263747,0.596,0.247,0,"5","AK1",0.349
"TGFBR31",0,0.560444356357623,0.728,0.245,0,"5","TGFBR3",0.483
"PEBP11",0,0.55624579081868,0.963,0.683,0,"5","PEBP1",0.28
"SNHG8",0,0.551527554403185,0.931,0.599,0,"5","SNHG8",0.332
"HSP90AB11",0,0.549225397089017,0.992,0.869,0,"5","HSP90AB1",0.123
"EPB41L4A-AS1",0,0.546915133602451,0.79,0.38,0,"5","EPB41L4A-AS1",0.41
"RPL10A1",0,0.545658565023088,0.994,0.928,0,"5","RPL10A",0.0659999999999999
"RPL37A",0,0.544586102122905,0.993,0.969,0,"5","RPL37A",0.024
"EIF4B1",0,0.543703198220715,0.943,0.627,0,"5","EIF4B",0.316
"EEF21",0,0.538002644594199,0.984,0.807,0,"5","EEF2",0.177
"TCEAL91",0,0.535799656555557,0.872,0.421,0,"5","TCEAL9",0.451
"PBX11",0,0.53525382584699,0.797,0.312,0,"5","PBX1",0.485
"RPL13A",0,0.534388517182359,0.994,0.971,0,"5","RPL13A",0.023
"RPL291",0,0.532969714306867,0.993,0.955,0,"5","RPL29",0.038
"RPS161",0,0.532928397457957,0.99,0.955,0,"5","RPS16",0.035
"RPS131",0,0.530206592423282,0.99,0.932,0,"5","RPS13",0.0579999999999999
"RPL21",0,0.529033651479219,0.993,0.946,0,"5","RPL21",0.047
"PSD31",0,0.526062917705212,0.61,0.205,0,"5","PSD3",0.405
"CCBE1",0,0.522732208155718,0.453,0.054,0,"5","CCBE1",0.399
"LHCGR",0,0.517085560738971,0.329,0.016,0,"5","LHCGR",0.313
"RPLP01",0,0.516531350805631,0.991,0.908,0,"5","RPLP0",0.083
"NFIC1",0,0.514413356542173,0.848,0.433,0,"5","NFIC",0.415
"CIRBP",0,0.513683224739448,0.962,0.766,0,"5","CIRBP",0.196
"GSTM31",0,0.510389308346032,0.816,0.314,0,"5","GSTM3",0.502
"RPS61",0,0.507770330914566,0.993,0.958,0,"5","RPS6",0.035
"ADIRF",0,0.507201922454607,0.572,0.244,0,"5","ADIRF",0.328
"RPS91",0,0.506327941217802,0.992,0.954,0,"5","RPS9",0.038
"EIF3L1",0,0.504882461373378,0.926,0.563,0,"5","EIF3L",0.363
"RPS181",0,0.503596515344745,0.996,0.981,0,"5","RPS18",0.015
"KLF42",0,0.502958655603273,0.719,0.324,0,"5","KLF4",0.395
"C6orf481",0,0.502570356172761,0.878,0.524,0,"5","C6orf48",0.354
"RPS31",0,0.490090013867739,0.994,0.961,0,"5","RPS3",0.033
"RPL241",0,0.487551135056997,0.989,0.944,0,"5","RPL24",0.045
"MATN21",0,0.484034136184229,0.56,0.252,0,"5","MATN2",0.308
"RACK11",0,0.483148643198826,0.994,0.929,0,"5","RACK1",0.0649999999999999
"SIGLEC11",0,0.481362305293921,0.565,0.124,0,"5","SIGLEC11",0.441
"PRDX22",0,0.479978900182004,0.917,0.614,0,"5","PRDX2",0.303
"RPS22",0,0.476731020821513,0.994,0.973,0,"5","RPS2",0.021
"C4BPB",0,0.4747067808217,0.416,0.08,0,"5","C4BPB",0.336
"RPL361",0,0.46836369702906,0.993,0.96,0,"5","RPL36",0.033
"SNHG19",0,0.467445686692656,0.629,0.211,0,"5","SNHG19",0.418
"RPL35A1",0,0.467114180578544,0.991,0.953,0,"5","RPL35A",0.038
"PLIN5",0,0.466201887306386,0.336,0.065,0,"5","PLIN5",0.271
"RPL151",0,0.461446145597471,0.994,0.956,0,"5","RPL15",0.038
"RPS231",0,0.459434953318059,0.993,0.963,0,"5","RPS23",0.03
"RPS172",0,0.457296728636554,0.986,0.854,0,"5","RPS17",0.132
"RPL61",0,0.455847105315286,0.992,0.944,0,"5","RPL6",0.048
"RPL82",0,0.454078927602389,0.994,0.961,0,"5","RPL8",0.033
"SLC7A21",0,0.452057177465076,0.549,0.17,0,"5","SLC7A2",0.379
"BTF31",0,0.447413242268709,0.986,0.865,0,"5","BTF3",0.121
"PRKAR2B",0,0.447242437069124,0.445,0.139,0,"5","PRKAR2B",0.306
"PROK11",0,0.446868546765177,0.49,0.133,0,"5","PROK1",0.357
"IMPDH21",0,0.44639224378847,0.839,0.411,0,"5","IMPDH2",0.428
"PEG101",0,0.446013098326001,0.613,0.212,0,"5","PEG10",0.401
"RPS241",0,0.444241035719676,0.995,0.97,0,"5","RPS24",0.025
"RPL381",0,0.444239512474875,0.989,0.941,0,"5","RPL38",0.048
"TCEAL41",0,0.44047562986011,0.93,0.474,0,"5","TCEAL4",0.456
"RPL131",0,0.439885452802272,0.998,0.985,0,"5","RPL13",0.013
"LDHB1",0,0.438017608487484,0.934,0.682,0,"5","LDHB",0.252
"NDRG21",0,0.436478837087326,0.584,0.244,0,"5","NDRG2",0.34
"RPL341",0,0.435395398416622,0.994,0.961,0,"5","RPL34",0.033
"SAT21",0,0.43174225211436,0.822,0.483,0,"5","SAT2",0.339
"NACA1",0,0.431063213273141,0.99,0.938,0,"5","NACA",0.052
"RPL23A",0,0.429964512892785,0.99,0.952,0,"5","RPL23A",0.038
"MXRA71",0,0.427802779283997,0.752,0.349,0,"5","MXRA7",0.403
"EIF3E1",0,0.426675137554575,0.968,0.748,0,"5","EIF3E",0.22
"CDH111",0,0.425419117315008,0.737,0.279,0,"5","CDH11",0.458
"ABCA81",0,0.424510714268042,0.58,0.186,0,"5","ABCA8",0.394
"RPL111",0,0.422904588619363,0.994,0.966,0,"5","RPL11",0.028
"SVIL1",0,0.422807559050319,0.676,0.287,0,"5","SVIL",0.389
"DST1",0,0.420991719065934,0.745,0.368,0,"5","DST",0.377
"HNRNPA11",0,0.420286250886267,0.982,0.86,0,"5","HNRNPA1",0.122
"RSL1D1",0,0.414466876333645,0.895,0.541,0,"5","RSL1D1",0.354
"RPL321",0,0.413270602649587,0.995,0.968,0,"5","RPL32",0.027
"PDK4",0,0.412548170720696,0.471,0.174,0,"5","PDK4",0.297
"RPL37",0,0.410911243383346,0.995,0.972,0,"5","RPL37",0.023
"RPS4X1",0,0.410836729485053,0.994,0.966,0,"5","RPS4X",0.028
"RPL221",0,0.407212513793198,0.991,0.932,0,"5","RPL22",0.0589999999999999
"RPL121",0,0.406498972021919,0.993,0.953,0,"5","RPL12",0.04
"RPS27A",0,0.406265252677306,0.994,0.971,0,"5","RPS27A",0.023
"EMP22",0,0.396120561656753,0.8,0.363,0,"5","EMP2",0.437
"EEF1B21",0,0.394196471121243,0.987,0.865,0,"5","EEF1B2",0.122
"NDN1",0,0.393201385498025,0.706,0.27,0,"5","NDN",0.436
"PDGFRA1",0,0.383451449358033,0.642,0.261,0,"5","PDGFRA",0.381
"FXYD61",0,0.382130993889048,0.595,0.251,0,"5","FXYD6",0.344
"SLC25A61",0,0.377588079093802,0.968,0.774,0,"5","SLC25A6",0.194
"RPS12",0,0.376933216990966,0.995,0.97,0,"5","RPS12",0.025
"NRK1",0,0.374785554721537,0.408,0.119,0,"5","NRK",0.289
"RPL261",0,0.373567208105889,0.992,0.952,0,"5","RPL26",0.04
"RPL101",0,0.372639308173624,0.997,0.978,0,"5","RPL10",0.019
"GREB11",0,0.367677082454928,0.641,0.222,0,"5","GREB1",0.419
"C71",0,0.367435200036528,0.632,0.248,0,"5","C7",0.384
"ALDH1A11",0,0.367283205971768,0.534,0.208,0,"5","ALDH1A1",0.326
"AVPI1",0,0.366052656130181,0.327,0.08,0,"5","AVPI1",0.247
"RPSA1",0,0.364732483070862,0.991,0.92,0,"5","RPSA",0.071
"ARX1",0,0.361810028769241,0.48,0.16,0,"5","ARX",0.32
"SH2D4A",0,0.361589685842218,0.46,0.106,0,"5","SH2D4A",0.354
"FBL",0,0.359324485452426,0.823,0.462,0,"5","FBL",0.361
"CMBL",0,0.356243163066021,0.523,0.174,0,"5","CMBL",0.349
"RPL18A1",0,0.356107803730317,0.992,0.964,0,"5","RPL18A",0.028
"EEF1A11",0,0.354772206582659,0.998,0.987,0,"5","EEF1A1",0.011
"SMARCA11",0,0.352693183886444,0.612,0.253,0,"5","SMARCA1",0.359
"MT-ND4",0,0.351776060950601,0.991,0.971,0,"5","MT-ND4",0.02
"IRS11",0,0.350267726961603,0.488,0.159,0,"5","IRS1",0.329
"CPM",0,0.344273019060081,0.379,0.111,0,"5","CPM",0.268
"RPL35",0,0.343481519610923,0.995,0.955,0,"5","RPL35",0.04
"RPL191",0,0.34071075131544,0.993,0.962,0,"5","RPL19",0.031
"IRS2",0,0.33917692276385,0.571,0.208,0,"5","IRS2",0.363
"CITED2",0,0.334508221755798,0.706,0.358,0,"5","CITED2",0.348
"RPS101",0,0.330168227574417,0.989,0.905,0,"5","RPS10",0.084
"RAB341",0,0.329091104921831,0.723,0.361,0,"5","RAB34",0.362
"FAM210B1",0,0.328770642812489,0.678,0.324,0,"5","FAM210B",0.354
"PLPP31",0,0.328013090289678,0.66,0.28,0,"5","PLPP3",0.38
"RPL41",0,0.326228253842213,0.999,0.986,0,"5","RPL41",0.013
"GATA41",0,0.322950013463161,0.509,0.142,0,"5","GATA4",0.367
"CLU1",0,0.322648516854343,0.712,0.333,0,"5","CLU",0.379
"RPS141",0,0.320136610519089,0.994,0.968,0,"5","RPS14",0.026
"TCEAL2",0,0.318536143427898,0.324,0.081,0,"5","TCEAL2",0.243
"RPLP2",0,0.316825293922586,0.993,0.959,0,"5","RPLP2",0.034
"UCHL11",0,0.316032231960992,0.479,0.169,0,"5","UCHL1",0.31
"RPL39",0,0.314180283866916,0.995,0.965,0,"5","RPL39",0.03
"MAP3K201",0,0.312126255605159,0.648,0.286,0,"5","MAP3K20",0.362
"ZNF7041",0,0.309503604433865,0.549,0.237,0,"5","ZNF704",0.312
"CPED11",0,0.307129909380712,0.46,0.177,0,"5","CPED1",0.283
"SCD51",0,0.306129602389564,0.575,0.22,0,"5","SCD5",0.355
"MTUS1",0,0.305372708862897,0.624,0.252,0,"5","MTUS1",0.372
"RPLP11",0,0.301100952149175,0.997,0.986,0,"5","RPLP1",0.011
"FLRT21",0,0.300988248382983,0.471,0.167,0,"5","FLRT2",0.304
"ANGPTL1",0,0.300976087147665,0.317,0.083,0,"5","ANGPTL1",0.234
"RPS15",0,0.298085496847224,0.992,0.964,0,"5","RPS15",0.028
"EFEMP11",0,0.294101211713541,0.6,0.192,0,"5","EFEMP1",0.408
"CLSTN2",0,0.293239025355887,0.304,0.081,0,"5","CLSTN2",0.223
"IGF1R",0,0.292879553731241,0.539,0.196,0,"5","IGF1R",0.343
"FOXL21",0,0.292136076423626,0.538,0.161,0,"5","FOXL2",0.377
"RMDN2",0,0.281748619079469,0.267,0.051,0,"5","RMDN2",0.216
"KLHDC8A1",0,0.26551023884822,0.424,0.131,0,"5","KLHDC8A",0.293
"NR5A1",0,0.263672467921508,0.356,0.071,0,"5","NR5A1",0.285
"ELP1",0,0.263250979450888,0.403,0.122,0,"5","ELP1",0.281
"FOXO1",0,0.263073694166643,0.626,0.277,0,"5","FOXO1",0.349
"MIR99AHG1",0,0.258270073723845,0.535,0.219,0,"5","MIR99AHG",0.316
"TMEM981",0,0.25218298365745,0.675,0.289,0,"5","TMEM98",0.386
"ABCA10",0,0.251886845323033,0.346,0.098,0,"5","ABCA10",0.248
"RPL30",4.98472234076597e-308,0.34213115471302,0.993,0.971,1.11328788758667e-303,"5","RPL30",0.022
"FAM198B1",6.22833441415922e-308,0.373498063991282,0.596,0.282,1.39103620805832e-303,"5","FAM198B",0.314
"RHOB2",7.94877396511802e-306,0.362479754090897,0.841,0.478,1.77527917736946e-301,"5","RHOB",0.363
"SLC40A12",1.04443652076353e-305,0.341795319402541,0.627,0.296,2.33264452547326e-301,"5","SLC40A1",0.331
"GSTM51",4.07556743783583e-305,0.389862344260178,0.377,0.136,9.10237231566254e-301,"5","GSTM5",0.241
"SYTL41",3.75848608575743e-304,0.285798220215954,0.443,0.169,8.39420282393065e-300,"5","SYTL4",0.274
"SMDT1",2.5223159962465e-301,0.377579331213377,0.905,0.591,5.63334054601694e-297,"5","SMDT1",0.314
"RPL14",6.86510909884999e-300,0.314342245840271,0.991,0.952,1.53325346613716e-295,"5","RPL14",0.039
"MT-ND1",2.11253712878753e-298,0.311114089623945,0.989,0.969,4.71814042343407e-294,"5","MT-ND1",0.02
"MCC1",5.41273201452644e-296,0.282202542048999,0.532,0.225,1.20887956812434e-291,"5","MCC",0.307
"CMYA51",9.77098916388108e-293,0.384645231135201,0.363,0.129,2.1822527198612e-288,"5","CMYA5",0.234
"EPB41L21",3.65162075795547e-292,0.299065070776768,0.649,0.319,8.15552980081775e-288,"5","EPB41L2",0.33
"SSBP31",1.06698803122232e-291,0.265084022228233,0.684,0.343,2.38301106893194e-287,"5","SSBP3",0.341
"HSDL21",1.29580147764723e-290,0.254326854632017,0.604,0.285,2.89404302017732e-286,"5","HSDL2",0.319
"MT-CO3",1.94379528799768e-288,0.326844669870706,0.995,0.978,4.34127239621401e-284,"5","MT-CO3",0.017
"SMIM14",1.24180096649692e-287,0.333379492294203,0.623,0.321,2.77343827857422e-283,"5","SMIM14",0.302
"ADAMTS11",1.18108726605941e-286,0.423432797310776,0.565,0.251,2.63784030001708e-282,"5","ADAMTS1",0.314
"PHB2",1.33473275716809e-286,0.325563455315164,0.852,0.537,2.98099213985922e-282,"5","PHB2",0.315
"CFH1",5.0328657893013e-285,0.25279537495137,0.674,0.297,1.12404024538255e-280,"5","CFH",0.377
"APP1",1.93779150052779e-284,0.269123813133167,0.875,0.455,4.32786353727876e-280,"5","APP",0.42
"HSPD11",3.696401431901e-283,0.379131800498385,0.908,0.65,8.25554295800769e-279,"5","HSPD1",0.258
"RPS71",9.81097184788972e-282,0.343857245302126,0.993,0.951,2.19118245250769e-277,"5","RPS7",0.042
"MEG81",2.86104455656633e-281,0.285259882946774,0.46,0.18,6.38985691263523e-277,"5","MEG8",0.28
"ENAH1",4.26633202321557e-280,0.388114602315275,0.616,0.312,9.52842594064966e-276,"5","ENAH",0.304
"HEBP11",2.94873994207885e-279,0.261175486800952,0.683,0.351,6.5857157866389e-275,"5","HEBP1",0.332
"SEC631",6.91868782433747e-277,0.285386215252465,0.747,0.419,1.54521973868753e-272,"5","SEC63",0.328
"RPS25",1.08019668898604e-271,0.316997184077249,0.992,0.953,2.41251128518142e-267,"5","RPS25",0.039
"EXTL2",1.48806533258239e-271,0.326269557692827,0.433,0.183,3.32344511378951e-267,"5","EXTL2",0.25
"MDK2",1.72915876863049e-271,0.527060736579613,0.743,0.42,3.86190319385935e-267,"5","MDK",0.323
"ECHDC2",2.94676238926867e-269,0.255768853335445,0.559,0.258,6.58129912019266e-265,"5","ECHDC2",0.301
"BNC21",9.23554319299846e-269,0.291441885560006,0.53,0.233,2.06266621672427e-264,"5","BNC2",0.297
"RPS28",3.76229719603037e-268,0.265285661903147,0.994,0.966,8.40271455761423e-264,"5","RPS28",0.028
"CACNA2D1",2.46289805040871e-266,0.318043544058386,0.268,0.081,5.50063650578282e-262,"5","CACNA2D1",0.187
"TIMM132",2.05108470793353e-265,0.441485658163389,0.724,0.475,4.58089258669874e-261,"5","TIMM13",0.249
"NFIA1",4.83456936644455e-265,0.364656975649407,0.649,0.332,1.07975272230173e-260,"5","NFIA",0.317
"APOE2",5.24117474617135e-264,0.665306435137775,0.722,0.421,1.17056396780991e-259,"5","APOE",0.301
"AAMDC",7.04727144530376e-261,0.377751610296208,0.57,0.294,1.57393760459414e-256,"5","AAMDC",0.276
"RPL27",1.24029704501475e-257,0.271949312493061,0.989,0.92,2.77007942033595e-253,"5","RPL27",0.069
"LTBP41",7.30740740040829e-257,0.422770765430299,0.622,0.32,1.63203636880719e-252,"5","LTBP4",0.302
"BOD11",8.61780746881509e-256,0.255291509259171,0.59,0.301,1.92470112008516e-251,"5","BOD1",0.289
"POR1",3.6536802574921e-255,0.503614490037098,0.58,0.311,8.16012948708286e-251,"5","POR",0.269
"ADH1B",1.31979639046868e-254,0.363737480281985,0.266,0.081,2.94763325847275e-250,"5","ADH1B",0.185
"MT-ND2",1.72493977360296e-254,0.327993095045186,0.986,0.959,3.85248049036485e-250,"5","MT-ND2",0.027
"CAMLG",3.43386856190738e-254,0.314300567326113,0.815,0.475,7.66920204616394e-250,"5","CAMLG",0.34
"CKB1",1.47503005928842e-250,0.260702187367923,0.466,0.197,3.29433213441476e-246,"5","CKB",0.269
"SCD2",2.96434679984192e-250,0.34861718549573,0.41,0.171,6.62057214276695e-246,"5","SCD",0.239
"NFIX1",9.64531360435027e-249,0.256659334948577,0.572,0.28,2.15418434039559e-244,"5","NFIX",0.292
"RPS20",2.97750789475598e-247,0.478022256877465,0.986,0.926,6.64996613214801e-243,"5","RPS20",0.0599999999999999
"BNIP3L2",1.28082874991542e-246,0.265423284316489,0.841,0.481,2.86060293006109e-242,"5","BNIP3L",0.36
"RPL27A",2.89157928645533e-246,0.275649093057269,0.991,0.957,6.45805317836933e-242,"5","RPL27A",0.034
"SLC25A31",5.03780291355973e-246,0.458290714282636,0.948,0.727,1.12514290271443e-241,"5","SLC25A3",0.221
"HYI",1.53720134288628e-245,0.255724163316084,0.502,0.235,3.43318547920222e-241,"5","HYI",0.267
"ALAS1",6.28098670138579e-240,0.467846184295611,0.357,0.143,1.4027955698875e-235,"5","ALAS1",0.214
"PLS31",7.33336369585162e-240,0.251188236054917,0.578,0.283,1.6378334478315e-235,"5","PLS3",0.295
"ALDH3A2",8.51166283099666e-240,0.521528525725004,0.43,0.199,1.90099477667479e-235,"5","ALDH3A2",0.231
"NR4A12",1.21183457040943e-239,0.427243453635419,0.81,0.471,2.70651132955243e-235,"5","NR4A1",0.339
"NOP531",1.25561449768061e-239,0.437303666687455,0.95,0.76,2.80428941911988e-235,"5","NOP53",0.19
"FXYD11",1.54270850611952e-235,0.437237684849928,0.467,0.218,3.44548517756734e-231,"5","FXYD1",0.249
"P3H2",3.6351483281504e-235,0.474638453413132,0.366,0.153,8.1187402760911e-231,"5","P3H2",0.213
"C12orf571",4.52813168934426e-233,0.3919405180647,0.949,0.662,1.01131293149815e-228,"5","C12orf57",0.287
"RPS211",5.38810338506077e-233,0.321044704278754,0.987,0.93,1.20337901001947e-228,"5","RPS21",0.0569999999999999
"APOC11",6.23207755971602e-232,0.382985746894221,0.473,0.226,1.39187220218698e-227,"5","APOC1",0.247
"TXN2",1.86580112324002e-228,0.280775874186987,0.69,0.43,4.16708022864426e-224,"5","TXN2",0.26
"CCT4",3.61244014744564e-228,0.254643407683965,0.832,0.545,8.06802382530509e-224,"5","CCT4",0.287
"EID11",1.82999942843505e-224,0.365426796088743,0.961,0.715,4.08712072346685e-220,"5","EID1",0.246
"PRPS21",2.06098570297701e-224,0.395120506690301,0.45,0.206,4.60300546902885e-220,"5","PRPS2",0.244
"DPYSL31",3.17850430584385e-224,0.281762485498146,0.617,0.304,7.09887151667166e-220,"5","DPYSL3",0.313
"GRHPR",1.7505155193786e-223,0.315708787807938,0.654,0.403,3.90960136098017e-219,"5","GRHPR",0.251
"PAPSS21",3.595557955959e-221,0.293405461245316,0.451,0.202,8.03031913883884e-217,"5","PAPSS2",0.249
"ECE1",7.52859582636369e-221,0.268923220885149,0.537,0.268,1.68143659186007e-216,"5","ECE1",0.269
"LAPTM4A1",8.59055248410141e-221,0.274530701897593,0.953,0.616,1.91861399179921e-216,"5","LAPTM4A",0.337
"DDB1",1.45243329871734e-219,0.342437907329867,0.624,0.379,3.24386452935531e-215,"5","DDB1",0.245
"ADAMTS51",9.97466503380301e-219,0.251734600167115,0.375,0.15,2.22774168864956e-214,"5","ADAMTS5",0.225
"MT-ND3",8.76393762181854e-217,0.261901523310747,0.99,0.967,1.95733782845695e-212,"5","MT-ND3",0.023
"NAP1L11",1.02234763896526e-214,0.343697373694422,0.964,0.73,2.283311216865e-210,"5","NAP1L1",0.234
"MRFAP11",1.13801499398162e-213,0.28508217916154,0.875,0.61,2.54164268755855e-209,"5","MRFAP1",0.265
"MSI2",1.33034942155026e-213,0.267709478375487,0.654,0.378,2.97120239809035e-209,"5","MSI2",0.276
"MT-CYB1",4.69512240511443e-213,0.276700621571591,0.992,0.967,1.04860863795826e-208,"5","MT-CYB",0.025
"MT-ND4L",1.17007304520155e-212,0.369108464156369,0.94,0.734,2.61324113915315e-208,"5","MT-ND4L",0.206
"MORF4L21",1.57328322912678e-210,0.343994780970817,0.856,0.526,3.51377076393174e-206,"5","MORF4L2",0.33
"ZBTB201",2.52278026982861e-209,0.309407456211091,0.846,0.515,5.63437745463521e-205,"5","ZBTB20",0.331
"RPL17",4.33521177286674e-208,0.280787998468214,0.937,0.689,9.68226197352057e-204,"5","RPL17",0.248
"SULF21",9.80125126831072e-207,0.430957570477032,0.558,0.294,2.18901145826452e-202,"5","SULF2",0.264
"AKAP121",8.09066053759573e-201,0.410857385030515,0.533,0.28,1.80696812446663e-196,"5","AKAP12",0.253
"EIF3F1",1.09083351887933e-196,0.295396761357893,0.935,0.673,2.43626758106509e-192,"5","EIF3F",0.262
"TFPI21",5.57012701969434e-196,0.265503380145933,0.254,0.087,1.24403216857853e-191,"5","TFPI2",0.167
"VCAM11",4.84672415451862e-194,0.27448385716347,0.398,0.177,1.08246737267019e-189,"5","VCAM1",0.221
"TKT1",5.17667167831346e-194,0.25038063532657,0.827,0.534,1.15615785263453e-189,"5","TKT",0.293
"TBCA",1.96918353630861e-192,0.278949298544182,0.899,0.684,4.39797450999166e-188,"5","TBCA",0.215
"EIF3H1",9.57171389150115e-192,0.263407515812722,0.934,0.684,2.13774658052787e-187,"5","EIF3H",0.25
"FOSB1",5.1935229938474e-191,0.486068110457953,0.925,0.744,1.15992142544588e-186,"5","FOSB",0.181
"RPL36A",2.64639468232163e-190,0.25380199556963,0.976,0.835,5.91045788349713e-186,"5","RPL36A",0.141
"NSA2",1.07294514587208e-187,0.268776930183367,0.914,0.66,2.3963156887907e-183,"5","NSA2",0.254
"BNIP31",5.2811937773975e-186,0.257260952249834,0.612,0.345,1.17950181824396e-181,"5","BNIP3",0.267
"FOS1",1.64716545354216e-185,0.517928058341706,0.955,0.815,3.67877932394106e-181,"5","FOS",0.14
"TOMM7",5.23961862571831e-181,0.365890869071461,0.973,0.828,1.17021642386793e-176,"5","TOMM7",0.145
"COL15A11",9.12661947774843e-181,0.428412876920266,0.366,0.162,2.03833919416033e-176,"5","COL15A1",0.204
"PRKCA",2.02893463322625e-178,0.280072888563914,0.42,0.208,4.53142260984752e-174,"5","PRKCA",0.212
"RPS272",4.96623319635249e-174,0.278875591304461,0.996,0.975,1.10915852207337e-169,"5","RPS27",0.021
"VDAC21",8.32152397696637e-170,0.253047094759938,0.836,0.592,1.85852916501567e-165,"5","VDAC2",0.244
"JUNB",5.07725077321876e-169,0.501263385944391,0.949,0.819,1.13395318769068e-164,"5","JUNB",0.13
"HMGCR",1.14437949540572e-166,0.258435960580355,0.346,0.157,2.55585716503913e-162,"5","HMGCR",0.189
"PRDX61",1.1013747507061e-165,0.37365338140595,0.871,0.641,2.45981036822699e-161,"5","PRDX6",0.23
"PTCH2",9.95592994590924e-163,0.256380382230797,0.288,0.121,2.22355739411937e-158,"5","PTCH2",0.167
"GJA11",1.16367440317991e-160,0.603349362407032,0.465,0.256,2.59895041206201e-156,"5","GJA1",0.209
"FDX1",3.11134294618534e-160,1.85875806493203,0.514,0.366,6.94887333601033e-156,"5","FDX1",0.148
"MPC2",1.46620149195037e-156,0.434073955442216,0.673,0.488,3.27461441212196e-152,"5","MPC2",0.185
"CD99",7.03672050502911e-152,0.450393654161734,0.917,0.715,1.5715811575932e-147,"5","CD99",0.202
"PTRH1",9.00563844242789e-149,0.304963773938034,0.369,0.182,2.01131928973184e-144,"5","PTRH1",0.187
"TCEAL31",1.43419032745525e-147,0.254258986627582,0.532,0.307,3.20312067733856e-143,"5","TCEAL3",0.225
"ZFAND51",2.97987617024531e-147,0.417299035840202,0.781,0.528,6.65525543862588e-143,"5","ZFAND5",0.253
"VAPA1",3.88241207384759e-143,0.264520462689045,0.862,0.631,8.67097912573121e-139,"5","VAPA",0.231
"PRDX3",5.01140718546397e-143,0.295030009320858,0.615,0.428,1.11924768080152e-138,"5","PRDX3",0.187
"CMAS1",3.37119325050687e-140,0.615099428288889,0.404,0.224,7.52922300568205e-136,"5","CMAS",0.18
"VIM1",5.22163520972774e-139,0.431930582305698,0.973,0.906,1.16620000774059e-134,"5","VIM",0.0669999999999999
"CCNI",7.91878296197038e-135,0.26690742064208,0.968,0.791,1.76858098672646e-130,"5","CCNI",0.177
"SOX42",2.51442588335152e-133,0.2642268029308,0.688,0.424,5.61571876787728e-129,"5","SOX4",0.264
"JUN1",3.50492871038617e-123,0.502449244307982,0.955,0.871,7.82790778177646e-119,"5","JUN",0.084
"MT1X",1.06838120487604e-118,0.368259710526149,0.605,0.415,2.38612258297014e-114,"5","MT1X",0.19
"KLF2",5.76409835385863e-118,0.267127332110635,0.757,0.519,1.28735372635079e-113,"5","KLF2",0.238
