"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"CCRL2",2.50013849301782e-09,0.25726529400174,0.38,0.273,5.583809310306e-05,"Monocyte","CCRL2",0.107
"CXCL3",1.06874910894519e-08,0.487846475816671,0.485,0.376,0.000238694425991818,"Monocyte","CXCL3",0.109
"NR4A1",4.04677931025995e-08,0.267121936997562,0.734,0.65,0.000903807691153456,"Monocyte","NR4A1",0.084
"KLF2",4.70741832189162e-07,0.354639991050067,0.75,0.685,0.0105135480801127,"Monocyte","KLF2",0.0649999999999999
"THBD",9.53654463249706e-07,0.254796416267957,0.27,0.185,0.0212989187822189,"Monocyte","THBD",0.085
"C1QA",2.86201541886033e-179,1.22615097020282,0.999,0.622,6.39202523648266e-175,"M1 Macrophage","C1QA",0.377
"ITM2B",2.50929975220905e-172,0.822512215219524,0.999,0.971,5.60427006658369e-168,"M1 Macrophage","ITM2B",0.028
"C1QB",1.3264879143599e-168,1.33015511517244,0.996,0.555,2.9625781079314e-164,"M1 Macrophage","C1QB",0.441
"C1QC",9.48189844015571e-167,1.19079706219257,0.994,0.536,2.11768719762438e-162,"M1 Macrophage","C1QC",0.458
"GPR34",3.36523168518364e-166,0.881776967817693,0.83,0.266,7.51590844568915e-162,"M1 Macrophage","GPR34",0.564
"CD74",1.53393428920666e-149,0.717662152219216,1,0.996,3.42588884151415e-145,"M1 Macrophage","CD74",0.004
"C3",1.79482202780895e-148,1.17327298519844,0.924,0.548,4.00855551690851e-144,"M1 Macrophage","C3",0.376
"OLFML3",3.21798108286705e-132,0.816939365255699,0.726,0.206,7.18703895047527e-128,"M1 Macrophage","OLFML3",0.52
"SLCO2B1",3.48511836254678e-132,0.734121816460381,0.915,0.509,7.78366335091197e-128,"M1 Macrophage","SLCO2B1",0.406
"MS4A6A",2.62743841754098e-116,0.708641312976034,0.99,0.757,5.86812096173602e-112,"M1 Macrophage","MS4A6A",0.233
"A2M",4.37053668430466e-109,0.803345439517528,0.916,0.541,9.76115663072603e-105,"M1 Macrophage","A2M",0.375
"MARCKS",1.15009197386099e-108,0.589998805926247,1,0.932,2.56861541442114e-104,"M1 Macrophage","MARCKS",0.0679999999999999
"LPAR6",3.08039283599319e-106,0.690770082170752,0.907,0.528,6.87974935990718e-102,"M1 Macrophage","LPAR6",0.379
"HLA-DMA",8.61572883872174e-106,0.593059391438132,0.988,0.86,1.92423687884011e-101,"M1 Macrophage","HLA-DMA",0.128
"LTC4S",7.46232340189303e-105,0.704083142543036,0.779,0.346,1.66663530857879e-100,"M1 Macrophage","LTC4S",0.433
"ADAP2",3.75467218609204e-99,0.66595465959851,0.95,0.707,8.38568486041795e-95,"M1 Macrophage","ADAP2",0.243
"HLA-DPA1",4.92199273623754e-97,0.62464022056838,0.998,0.957,1.09927785771129e-92,"M1 Macrophage","HLA-DPA1",0.041
"MS4A7",1.03489323962686e-94,0.636803710670616,0.972,0.761,2.31133056138263e-90,"M1 Macrophage","MS4A7",0.211
"FCGBP",1.7237248879434e-94,1.09977917845013,0.63,0.202,3.84976716473278e-90,"M1 Macrophage","FCGBP",0.428
"EPB41L2",5.68679346241399e-94,0.643181238101691,0.767,0.376,1.27008845189554e-89,"M1 Macrophage","EPB41L2",0.391
"CX3CR1",6.85856712698511e-92,0.839167440343194,0.561,0.166,1.53179238214086e-87,"M1 Macrophage","CX3CR1",0.395
"HLA-DMB",1.17569649181351e-90,0.607774932965981,0.962,0.755,2.62580054481629e-86,"M1 Macrophage","HLA-DMB",0.207
"HLA-DPB1",2.47508465524958e-90,0.619796703513414,0.996,0.952,5.5278540690344e-86,"M1 Macrophage","HLA-DPB1",0.044
"HLA-DRB1",4.92303019373453e-88,0.598527603280996,0.999,0.983,1.09950956346867e-83,"M1 Macrophage","HLA-DRB1",0.016
"RGS10",5.04899327809071e-88,0.521564006715326,0.976,0.865,1.12764215872878e-83,"M1 Macrophage","RGS10",0.111
"MEF2C",3.04002186713442e-87,0.651206861360889,0.915,0.652,6.78958483805802e-83,"M1 Macrophage","MEF2C",0.263
"PLD4",2.54039733483837e-86,0.697830650336379,0.636,0.24,5.67372340762801e-82,"M1 Macrophage","PLD4",0.396
"AKR1B1",6.24075736435967e-85,0.529325922838716,0.758,0.39,1.39381074975609e-80,"M1 Macrophage","AKR1B1",0.368
"TREM2",2.86684040178683e-84,0.668073415956857,0.904,0.613,6.40280135335071e-80,"M1 Macrophage","TREM2",0.291
"P2RY13",3.49862155830477e-84,1.00285085280644,0.667,0.266,7.81382138831787e-80,"M1 Macrophage","P2RY13",0.401
"HERPUD1",1.80441877872669e-80,0.747574373501173,0.947,0.73,4.02998890040818e-76,"M1 Macrophage","HERPUD1",0.217
"RASSF4",3.94149945305013e-76,0.534843719905435,0.893,0.624,8.80294487844216e-72,"M1 Macrophage","RASSF4",0.269
"HLA-DQB1",9.92672639080503e-76,0.564624351470807,0.988,0.93,2.21703507212239e-71,"M1 Macrophage","HLA-DQB1",0.0579999999999999
"HLA-DRA",6.06023857324789e-74,0.519840481194925,1,0.989,1.35349368294918e-69,"M1 Macrophage","HLA-DRA",0.011
"FCGRT",2.56195714360002e-73,0.550529388235717,0.973,0.867,5.72187508451629e-69,"M1 Macrophage","FCGRT",0.106
"GAL3ST4",7.37010383059199e-69,0.473539375901842,0.592,0.235,1.64603898952441e-64,"M1 Macrophage","GAL3ST4",0.357
"GIMAP4",1.27741694925563e-67,0.459626939291719,0.882,0.601,2.85298301446752e-63,"M1 Macrophage","GIMAP4",0.281
"MEF2A",3.38287450374524e-66,0.542807884879696,0.915,0.7,7.55531191666461e-62,"M1 Macrophage","MEF2A",0.215
"CD81",4.31664768518454e-66,0.512681005863298,0.993,0.901,9.64080094009116e-62,"M1 Macrophage","CD81",0.092
"CADM1",8.22482062121744e-66,0.478048885291461,0.615,0.256,1.8369314375427e-61,"M1 Macrophage","CADM1",0.359
"FRMD4A",1.85766053296663e-65,0.421113518153209,0.716,0.353,4.14889903432767e-61,"M1 Macrophage","FRMD4A",0.363
"MT-CYB",2.1683186118733e-65,0.405373401817035,1,0.99,4.84272278775783e-61,"M1 Macrophage","MT-CYB",0.01
"MRC2",2.37034214725757e-65,0.396748868518668,0.653,0.288,5.29392215168505e-61,"M1 Macrophage","MRC2",0.365
"APOE",9.00917836186273e-65,0.837326167167047,0.956,0.703,2.01210989533842e-60,"M1 Macrophage","APOE",0.253
"SLC4A7",3.29968676410962e-64,0.569232418129133,0.798,0.492,7.36952041896243e-60,"M1 Macrophage","SLC4A7",0.306
"PLA2G16",2.80742393800355e-63,0.411095886543065,0.682,0.346,6.27010062313714e-59,"M1 Macrophage","PLA2G16",0.336
"BLNK",1.0251169691964e-62,0.355915624850495,0.593,0.247,2.28949623900325e-58,"M1 Macrophage","BLNK",0.346
"IL18",4.80505295975779e-62,0.483002287658562,0.892,0.63,1.0731605280323e-57,"M1 Macrophage","IL18",0.262
"GPR65",5.00719400841023e-61,0.432936236350184,0.79,0.492,1.11830670983834e-56,"M1 Macrophage","GPR65",0.298
"PLXDC2",3.24257834317961e-60,0.446696412610323,0.936,0.791,7.24197447165735e-56,"M1 Macrophage","PLXDC2",0.145
"NAIP",3.89240704357313e-60,0.44884426869819,0.795,0.492,8.69330189111623e-56,"M1 Macrophage","NAIP",0.303
"RB1",9.43118897091669e-60,0.444736354068164,0.842,0.573,2.10636174476453e-55,"M1 Macrophage","RB1",0.269
"IGF1",1.46368714286241e-58,0.336777563726815,0.312,0.045,3.2689988648689e-54,"M1 Macrophage","IGF1",0.267
"STAB1",5.57624082899686e-58,0.63863326978863,0.845,0.566,1.24539762674816e-53,"M1 Macrophage","STAB1",0.279
"MGAT4A",7.29690424008688e-58,0.411609146715712,0.863,0.617,1.629690592981e-53,"M1 Macrophage","MGAT4A",0.246
"MT-ND3",7.55821152841372e-58,0.373277164791814,1,0.991,1.68805096275592e-53,"M1 Macrophage","MT-ND3",0.00900000000000001
"ITPR2",1.07741569807916e-57,0.441541702306261,0.788,0.502,2.40630022008999e-53,"M1 Macrophage","ITPR2",0.286
"RNASE6",3.08196790904916e-56,0.450633059099544,0.808,0.554,6.88326712807039e-52,"M1 Macrophage","RNASE6",0.254
"HPGDS",5.06915076243535e-56,0.379301450204735,0.455,0.141,1.13214413128231e-51,"M1 Macrophage","HPGDS",0.314
"HLA-DOA",4.59722941850355e-55,0.36894574132995,0.623,0.306,1.02674521832858e-50,"M1 Macrophage","HLA-DOA",0.317
"SOCS6",1.07975250380641e-54,0.367271228200507,0.598,0.274,2.41151924200124e-50,"M1 Macrophage","SOCS6",0.324
"ENTPD1",2.54095832627045e-54,0.388815543876847,0.691,0.359,5.67497632589242e-50,"M1 Macrophage","ENTPD1",0.332
"TBXAS1",3.44113818797405e-54,0.373457908567545,0.758,0.481,7.68543802902124e-50,"M1 Macrophage","TBXAS1",0.277
"ARHGAP21",5.44016988601819e-54,0.4223392027055,0.681,0.369,1.2150075423433e-49,"M1 Macrophage","ARHGAP21",0.312
"DOCK4",6.26089034332652e-54,0.425192648925606,0.779,0.501,1.39830724927855e-49,"M1 Macrophage","DOCK4",0.278
"ETV5",1.05117419705354e-53,0.372474198797036,0.656,0.35,2.34769245169937e-49,"M1 Macrophage","ETV5",0.306
"SLC40A1",7.18721385036536e-53,0.527429220870239,0.4,0.117,1.6051923413406e-48,"M1 Macrophage","SLC40A1",0.283
"YWHAH",8.84074016983192e-53,0.458742662064411,0.95,0.759,1.97449090953026e-48,"M1 Macrophage","YWHAH",0.191
"HTRA1",1.83309858148255e-51,0.767793334156191,0.59,0.295,4.09404237188313e-47,"M1 Macrophage","HTRA1",0.295
"FMNL3",2.27000394320271e-51,0.369592678867437,0.656,0.359,5.06982680674893e-47,"M1 Macrophage","FMNL3",0.297
"HSPA1B",8.7397966174522e-51,0.488023493818277,0.902,0.66,1.95194617654177e-46,"M1 Macrophage","HSPA1B",0.242
"INPP5D",9.0009652749382e-51,0.375031490720414,0.799,0.536,2.0102755845047e-46,"M1 Macrophage","INPP5D",0.263
"ST6GAL1",4.29037854888962e-50,0.324640600645243,0.556,0.254,9.58213145109007e-46,"M1 Macrophage","ST6GAL1",0.302
"TCF4",5.00926145740671e-50,0.419204097775108,0.806,0.53,1.11876845389721e-45,"M1 Macrophage","TCF4",0.276
"CCND1",2.09503333131238e-49,0.408983171517513,0.733,0.438,4.67904744215307e-45,"M1 Macrophage","CCND1",0.295
"IFI27",2.59426724844446e-49,0.690975251593746,0.864,0.638,5.79403647267587e-45,"M1 Macrophage","IFI27",0.226
"SNX6",4.33908986023749e-49,0.407790348825701,0.892,0.733,9.69092329385441e-45,"M1 Macrophage","SNX6",0.159
"TLR7",8.91532845802599e-49,0.309672655954845,0.575,0.267,1.99114945781552e-44,"M1 Macrophage","TLR7",0.308
"GPR155",9.00327623512951e-48,0.342878395399107,0.465,0.175,2.01079171435383e-43,"M1 Macrophage","GPR155",0.29
"ADAM28",2.09643032488245e-47,0.387814824054311,0.754,0.464,4.68216748759246e-43,"M1 Macrophage","ADAM28",0.29
"ADORA3",1.26871241216847e-46,0.278733402820042,0.428,0.149,2.83354230133706e-42,"M1 Macrophage","ADORA3",0.279
"CSF1R",2.39056101541123e-46,0.348631796549294,0.945,0.783,5.33907897181943e-42,"M1 Macrophage","CSF1R",0.162
"TXNIP",7.46158185806933e-46,0.413039655908351,0.977,0.817,1.6664696921812e-41,"M1 Macrophage","TXNIP",0.16
"ZFP36L2",1.68927945114518e-45,0.532110909074029,0.947,0.792,3.77283672618764e-41,"M1 Macrophage","ZFP36L2",0.155
"MT-ATP6",2.33279685242687e-45,0.300510904994825,1,0.997,5.21006849021018e-41,"M1 Macrophage","MT-ATP6",0.003
"CYBB",9.69433439107325e-45,0.38828584874613,0.965,0.858,2.1651326429023e-40,"M1 Macrophage","CYBB",0.107
"LPAR5",1.06492169835372e-44,0.28946545751708,0.512,0.228,2.3783961211032e-40,"M1 Macrophage","LPAR5",0.284
"PRPF38B",1.13499196071316e-44,0.450899864461122,0.863,0.663,2.53489104505677e-40,"M1 Macrophage","PRPF38B",0.2
"LY86",2.51318280137984e-44,0.373885624496582,0.861,0.642,5.61294246860175e-40,"M1 Macrophage","LY86",0.219
"AXL",4.47931742988852e-44,0.333891582592221,0.629,0.336,1.0004107547913e-39,"M1 Macrophage","AXL",0.293
"DST",1.10147647430793e-43,0.354582019471992,0.682,0.395,2.46003755771934e-39,"M1 Macrophage","DST",0.287
"SCN1B",1.78123614700623e-43,0.283503815667986,0.354,0.11,3.97821281072372e-39,"M1 Macrophage","SCN1B",0.244
"AP1B1",2.12225668323091e-43,0.34347561682864,0.788,0.555,4.73984807632791e-39,"M1 Macrophage","AP1B1",0.233
"IFI16",6.51109058635158e-43,0.318170045666206,0.956,0.812,1.45418697155576e-38,"M1 Macrophage","IFI16",0.144
"BHLHE41",7.29868669078264e-43,0.585669265463455,0.696,0.448,1.6300886855194e-38,"M1 Macrophage","BHLHE41",0.248
"TBC1D12",9.03228118537497e-43,0.313186329861092,0.472,0.203,2.01726967994165e-38,"M1 Macrophage","TBC1D12",0.269
"HLA-DQA1",1.23822329749453e-42,0.477489975774717,0.956,0.818,2.76544791262427e-38,"M1 Macrophage","HLA-DQA1",0.138
"OGFRL1",1.53612095786274e-42,0.490774199143272,0.882,0.693,3.43077254729064e-38,"M1 Macrophage","OGFRL1",0.189
"CIITA",3.42306070541665e-42,0.339938040862272,0.708,0.429,7.64506377947755e-38,"M1 Macrophage","CIITA",0.279
"FRMD4B",4.3469463561335e-42,0.320515432604859,0.792,0.524,9.70846999178857e-38,"M1 Macrophage","FRMD4B",0.268
"VMO1",4.84750163383525e-42,0.268693020465797,0.53,0.229,1.08264101490077e-37,"M1 Macrophage","VMO1",0.301
"FAM105A",6.40894751951259e-42,0.355397911421017,0.681,0.42,1.43137433900794e-37,"M1 Macrophage","FAM105A",0.261
"DDX5",6.53162671469617e-42,0.428766858530671,0.999,0.965,1.45877351046024e-37,"M1 Macrophage","DDX5",0.034
"CPED1",6.5567532317476e-42,0.285210296224729,0.462,0.194,1.46438526677851e-37,"M1 Macrophage","CPED1",0.268
"HSPA1A",7.10465372314097e-42,0.406467314332763,0.966,0.888,1.5867533625263e-37,"M1 Macrophage","HSPA1A",0.078
"PALD1",1.13341727744637e-41,0.26879571639121,0.455,0.184,2.53137414744873e-37,"M1 Macrophage","PALD1",0.271
"HLA-E",1.40564530127355e-41,0.314973446617198,0.995,0.978,3.13936821586435e-37,"M1 Macrophage","HLA-E",0.017
"SPRED1",1.53917481149985e-41,0.374749809366846,0.704,0.433,3.43759302400375e-37,"M1 Macrophage","SPRED1",0.271
"MAF",2.02836867509207e-41,0.474439032184129,0.768,0.49,4.53015859895063e-37,"M1 Macrophage","MAF",0.278
"ZNF618",2.2429016822712e-41,0.279039274604074,0.547,0.261,5.0092966171845e-37,"M1 Macrophage","ZNF618",0.286
"MT-CO3",4.33818817378571e-41,0.302648492827226,1,0.997,9.68890946733302e-37,"M1 Macrophage","MT-CO3",0.003
"CST3",7.38749413584423e-41,0.257134674448789,1,0.985,1.64992294029945e-36,"M1 Macrophage","CST3",0.015
"TRPM2",2.51132403297088e-40,0.290065675708983,0.635,0.362,5.60879109523716e-36,"M1 Macrophage","TRPM2",0.273
"PNISR",3.11013849319958e-40,0.37499539086004,0.938,0.808,6.94618331071195e-36,"M1 Macrophage","PNISR",0.13
"SLC9A9",1.59341878310638e-39,0.276308041761389,0.514,0.244,3.55874151018978e-35,"M1 Macrophage","SLC9A9",0.27
"TM6SF1",2.32570959293781e-39,0.286485937070185,0.584,0.312,5.19423980486731e-35,"M1 Macrophage","TM6SF1",0.272
"MXD4",3.134863077921e-39,0.301432463426384,0.669,0.417,7.00140319822875e-35,"M1 Macrophage","MXD4",0.252
"FCGR2A",3.59415636554715e-39,0.377154575721745,0.968,0.868,8.027188826813e-35,"M1 Macrophage","FCGR2A",0.1
"ARL5A",7.04482931052687e-39,0.325673767554063,0.587,0.345,1.57339217821307e-34,"M1 Macrophage","ARL5A",0.242
"DAB2",9.04267887704271e-39,0.426207961621013,0.914,0.702,2.01959190039872e-34,"M1 Macrophage","DAB2",0.212
"FCGR3A",1.29343376218183e-38,0.445476550611225,0.941,0.817,2.8887549644569e-34,"M1 Macrophage","FCGR3A",0.124
"SFMBT2",1.65692644407436e-38,0.364016758941513,0.602,0.348,3.70057952019568e-34,"M1 Macrophage","SFMBT2",0.254
"KIAA1551",1.70713298659121e-38,0.385156397511207,0.765,0.555,3.8127108122528e-34,"M1 Macrophage","KIAA1551",0.21
"NPC2",3.55935448684676e-38,0.280598580645367,0.994,0.974,7.94946231092356e-34,"M1 Macrophage","NPC2",0.02
"GIMAP1",8.61462063697719e-38,0.309741196827581,0.63,0.375,1.92398937306249e-33,"M1 Macrophage","GIMAP1",0.255
"TGFBR1",8.72125031108963e-38,0.363275845974521,0.764,0.54,1.94780404447876e-33,"M1 Macrophage","TGFBR1",0.224
"FYB1",1.3573905764626e-37,0.319088966828076,0.952,0.841,3.03159611347157e-33,"M1 Macrophage","FYB1",0.111
"MSR1",2.78422868240736e-37,0.343793780689382,0.932,0.706,6.2182963392886e-33,"M1 Macrophage","MSR1",0.226
"CSF2RA",4.78351892497233e-37,0.366840916975623,0.716,0.459,1.06835111670332e-32,"M1 Macrophage","CSF2RA",0.257
"LPIN2",1.09890272917387e-36,0.286843213571394,0.697,0.449,2.45428935533693e-32,"M1 Macrophage","LPIN2",0.248
"MGST2",1.13214864485178e-36,0.284193171403389,0.727,0.482,2.52854078341197e-32,"M1 Macrophage","MGST2",0.245
"ISCU",1.89102481662113e-36,0.305037047259466,0.787,0.609,4.22341482544162e-32,"M1 Macrophage","ISCU",0.178
